id|movie_id|imdb_id|title|description|genres|lda_vector|sim_list
8175|9588|0102744|Quigley Down Under|American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.|[10749, 28, 12, 37, 18]||
4138|9587|0110367|Little Women|With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.|[18, 10749]||
6205|9586|0099165|The Bonfire of the Vanities|After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight, and attracting the interest of a down and out reporter.|[35, 18]||
3962|9585|0102555|Not Without My Daughter|An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well.|[18, 53]||
7106|9584|0077369|Convoy|Truckers form a mile long "convoy" in support of a trucker's vendetta with an abusive sheriff...Based on the country song of same title by C.W. McCall.|[28, 35]||
5371|9583|0279778|Divine Secrets of the Ya-Ya Sisterhood|A mother and daughter dispute is resolved by the "Yaya sisterhood" - long time friends of the mother.|[35, 18, 10749]||
8027|9582|0295289|A Guy Thing|Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.|[35, 10749]||
7778|9568|0116075|The Dentist|Dr. Feinstone has everything, a beautiful wife and a successful career in dentistry; but when he discovers his wife's affair, he realizes that behind every clean, white surface lies the stench of decay.|[27, 53]||
5864|95608|0460890|The Only Living Boy in New York|When a young man learns that his overbearing father is having an affair, he tries to stop it, only to be seduced by the older woman as well.|[18]||
4834|9558|0099939|King of New York|A former drug lord returns from prison determined to wipe out all his competition and distribute the profits of his operations to New York's poor and lower classes in this stylish and ultra violent modern twist on Robin Hood.|[53, 80]||
7186|9548|0098987|The Adventures of Ford Fairlane|Ford "Mr. Rock n' Roll Detective" Fairlane is experiencing problems, and it's not with the opposite sex. One of them is that all the rock stars pay him with drum sticks, koala bears, food processors and bicycle shorts. Another one of them is that all his employers that want him to find a girl named Zuzu Petals get killed. Why didn't he become a fisherman's detective instead?|[28, 35, 53, 80, 9648]||
1660|9538|0081455|Scanners|Darryl Revok is the most powerful of all the scanners, and is the head of the underground scanner movement for world domination. Scanners have great psychic power, strong enough to control minds; they can inflict enormous pain/damage on their victims. Doctor Paul Ruth finds a scanner that Revok hasn't, and converts him to their cause - to destroy the underground movement.|[878, 27]||
3148|9489|0128853|You've Got Mail|Book superstore magnate, Joe Fox and independent book shop owner, Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.|[35, 10749]||
2361|9488|0287717|Spy Kids 2: The Island of Lost Dreams|Exploring the further adventures of Carmen and Juni Cortez, who have now joined the family spy business as Level 2 OSS agents. Their new mission is to save the world from a mad scientist living on a volcanic island populated by an imaginative menagerie of creatures. On this bizarre island, none of the Cortez's gadgets work and they must rely on their wits--and each other--to survive and save the day.|[28, 12, 10751]||
402|9487|0120623|A Bug's Life|On behalf of "oppressed bugs everywhere," an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.|[12, 16, 35, 10751]||
1121|9486|0274166|Johnny English|A lowly pencil pusher working for MI7, Johnny English is suddenly promoted to super spy after Agent One is assassinated and every other agent is blown up at his funeral. When billionaire entrepreneur, Pascal Sauvage sponsors the exhibition of the Crown Jewels and the valuable gems disappear on the opening night and on English's watch, the newly designated agent must jump into action to find the thief and recover the missing gems.|[12, 28, 35]||
1993|9482|0113492|Judge Dredd|In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.|[878]||
4843|9481|0145681|The Bone Collector|Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.|[18, 9648, 53, 80]||
851|9480|0287978|Daredevil|He dwells in a world of eternal night, but the blackness is filled with sounds and scents, tastes and textures that most cannot perceive. Although attorney Matt Murdock is blind, his other four senses function with superhuman sharpness. By day, Murdock represents the downtrodden. At night he is Daredevil, a masked vigilante stalking the dark streets of the city, a relentless avenger of justice.|[14, 28, 80, 878, 53]||
1158|948|0077651|Halloween|Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.|[27, 53]||
9460|9478|0239450|Ants in the Pants|Flo is not quite a normal teenager: While all his friends only think about sex he can't even pronounce the word "S - E - X". But everything changes completely when one morning Flo wakes up from a strange call. His penis, excited for the first time, begins to talk to him. He claims that Flo severely neglected him for 15 years and it's time to release him.|[35, 10749]||
7444|9458|0118966|Desperate Measures|San Francisco police officer Frank Connor is in a frantic search for a compatible bone marrow donor for his gravely ill son. There's only one catch the potential donor is convicted multiple murderer Peter McCabe who sees a trip to the hospital as the perfect opportunity to get what he wants most freedom. With McCabe's escape, the entire hospital becomes a battleground and Connor must pursue and, ironically, protect the deadly fugitive who is his son's only hope for survival.|[28, 18, 53]||
5319|9448|0120609|The Big Hit|Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam.|[28, 12, 35, 53]||
6929|94380|1928330|Bad Ass|Decorated Vietnam hero Frank Vega returns home only to get shunned by society leaving him without a job or his high school sweetheart. It's not until forty years later when an incident on a commuter bus (where he protects an elderly black man from a pair of skin heads) makes him a local hero where he's suddenly celebrated once again. But his good fortune suddenly turns for the worse when his best friend Klondike is murdered and the police aren't doing anything about it.|[28, 18]||
